class,filename,height,width,xmax,xmin,ymax,ymin
head,18_00498.jpg,60,60,198,138,182,122
shoulder1,18_00498.jpg,76,76,154,128,167,141
shoulder2,18_00498.jpg,76,76,198,172,121,95
head,18_00507.jpg,60,60,184,124,175,115
shoulder1,18_00507.jpg,76,76,170,144,111,85
shoulder2,18_00507.jpg,76,76,182,156,170,144
head,18_00508.jpg,60,60,187,127,171,111
shoulder1,18_00508.jpg,76,76,173,147,108,82
shoulder2,18_00508.jpg,76,76,184,158,168,142
head,18_00509.jpg,60,60,191,131,167,107
shoulder1,18_00509.jpg,76,76,174,148,105,79
shoulder2,18_00509.jpg,76,76,187,161,166,140
head,18_00510.jpg,60,60,195,135,165,105
shoulder1,18_00510.jpg,76,76,175,149,103,77
shoulder2,18_00510.jpg,76,76,190,164,164,138
head,18_00518.jpg,60,60,191,131,161,101
shoulder1,18_00518.jpg,76,76,151,125,107,81
shoulder2,18_00518.jpg,76,76,198,172,153,127
head,18_00534.jpg,60,60,174,114,187,127
shoulder1,18_00534.jpg,76,76,146,120,164,138
shoulder2,18_00534.jpg,76,76,181,155,127,101
head,18_00535.jpg,60,60,173,113,180,120
shoulder1,18_00535.jpg,76,76,140,114,156,130
shoulder2,18_00535.jpg,76,76,187,161,124,98
head,18_00536.jpg,60,60,173,113,177,117
shoulder1,18_00536.jpg,76,76,139,113,154,128
shoulder2,18_00536.jpg,76,76,189,163,121,95
head,18_00537.jpg,60,60,174,114,177,117
shoulder1,18_00537.jpg,76,76,142,116,157,131
shoulder2,18_00537.jpg,76,76,187,161,118,92
head,18_00538.jpg,60,60,176,116,173,113
shoulder1,18_00538.jpg,76,76,145,119,158,132
shoulder2,18_00538.jpg,76,76,185,159,112,86
head,18_00539.jpg,60,60,178,118,170,110
shoulder1,18_00539.jpg,76,76,148,122,158,132
shoulder2,18_00539.jpg,76,76,185,159,109,83
head,18_00540.jpg,60,60,180,120,169,109
shoulder1,18_00540.jpg,76,76,150,124,158,132
shoulder2,18_00540.jpg,76,76,185,159,107,81
head,18_00541.jpg,60,60,181,121,166,106
shoulder1,18_00541.jpg,76,76,149,123,155,129
shoulder2,18_00541.jpg,76,76,187,161,106,80
head,18_00542.jpg,60,60,181,121,162,102
shoulder1,18_00542.jpg,76,76,147,121,151,125
shoulder2,18_00542.jpg,76,76,190,164,106,80
head,18_00543.jpg,60,60,181,121,160,100
shoulder1,18_00543.jpg,76,76,145,119,148,122
shoulder2,18_00543.jpg,76,76,193,167,106,80
head,18_00544.jpg,60,60,181,121,162,102
shoulder1,18_00544.jpg,76,76,145,119,149,123
shoulder2,18_00544.jpg,76,76,193,167,107,81
head,18_00545.jpg,60,60,181,121,160,100
shoulder1,18_00545.jpg,76,76,144,118,146,120
shoulder2,18_00545.jpg,76,76,194,168,107,81
head,18_00546.jpg,60,60,181,121,159,99
shoulder1,18_00546.jpg,76,76,145,119,146,120
shoulder2,18_00546.jpg,76,76,194,168,105,79
head,18_00547.jpg,60,60,183,123,159,99
shoulder1,18_00547.jpg,76,76,147,121,145,119
shoulder2,18_00547.jpg,76,76,196,170,106,80
head,18_00548.jpg,60,60,184,124,156,96
shoulder1,18_00548.jpg,76,76,148,122,145,119
shoulder2,18_00548.jpg,76,76,197,171,104,78
head,18_00549.jpg,60,60,185,125,155,95
shoulder1,18_00549.jpg,76,76,149,123,144,118
shoulder2,18_00549.jpg,76,76,198,172,104,78
head,18_00550.jpg,60,60,185,125,149,89
shoulder1,18_00550.jpg,76,76,146,120,139,113
shoulder2,18_00550.jpg,76,76,201,175,107,81
head,18_00551.jpg,60,60,186,126,148,88
shoulder1,18_00551.jpg,76,76,144,118,132,106
shoulder2,18_00551.jpg,76,76,205,179,119,93
head,18_00555.jpg,60,60,210,150,142,82
shoulder1,18_00555.jpg,76,76,170,144,98,72
shoulder2,18_00555.jpg,76,76,206,180,150,124
head,18_00565.jpg,60,60,198,138,152,92
shoulder1,18_00565.jpg,76,76,148,122,120,94
shoulder2,18_00565.jpg,76,76,211,185,138,112
head,18_00574.jpg,60,60,196,136,147,87
shoulder1,18_00574.jpg,76,76,154,128,140,114
shoulder2,18_00574.jpg,76,76,205,179,100,74
head,18_00575.jpg,60,60,194,134,147,87
shoulder1,18_00575.jpg,76,76,149,123,133,107
shoulder2,18_00575.jpg,76,76,207,181,106,80
head,18_00592.jpg,60,60,179,119,153,93
shoulder1,18_00592.jpg,76,76,132,106,118,92
shoulder2,18_00592.jpg,76,76,198,172,122,96
head,18_00593.jpg,60,60,185,125,153,93
shoulder1,18_00593.jpg,76,76,136,110,117,91
shoulder2,18_00593.jpg,76,76,202,176,123,97
head,18_00594.jpg,60,60,188,128,151,91
shoulder1,18_00594.jpg,76,76,139,113,110,84
shoulder2,18_00594.jpg,76,76,203,177,127,101
head,18_00595.jpg,60,60,190,130,149,89
shoulder1,18_00595.jpg,76,76,141,115,109,83
shoulder2,18_00595.jpg,76,76,204,178,127,101
head,18_00596.jpg,60,60,194,134,148,88
shoulder1,18_00596.jpg,76,76,143,117,108,82
shoulder2,18_00596.jpg,76,76,207,181,126,100
head,18_00597.jpg,60,60,196,136,146,86
shoulder1,18_00597.jpg,76,76,145,119,111,85
shoulder2,18_00597.jpg,76,76,209,183,122,96
head,18_00598.jpg,60,60,197,137,147,87
shoulder1,18_00598.jpg,76,76,145,119,113,87
shoulder2,18_00598.jpg,76,76,210,184,121,95
head,18_00599.jpg,60,60,195,135,148,88
shoulder1,18_00599.jpg,76,76,144,118,113,87
shoulder2,18_00599.jpg,76,76,209,183,121,95
head,18_00600.jpg,60,60,194,134,145,85
shoulder1,18_00600.jpg,76,76,144,118,114,88
shoulder2,18_00600.jpg,76,76,209,183,119,93
head,18_00601.jpg,60,60,193,133,147,87
shoulder1,18_00601.jpg,76,76,143,117,117,91
shoulder2,18_00601.jpg,76,76,208,182,118,92
head,18_00602.jpg,60,60,190,130,145,85
shoulder1,18_00602.jpg,76,76,141,115,118,92
shoulder2,18_00602.jpg,76,76,206,180,114,88
head,18_00603.jpg,60,60,186,126,144,84
shoulder1,18_00603.jpg,76,76,139,113,119,93
shoulder2,18_00603.jpg,76,76,204,178,112,86
head,18_00604.jpg,60,60,185,125,146,86
shoulder1,18_00604.jpg,76,76,137,111,122,96
shoulder2,18_00604.jpg,76,76,202,176,111,85
head,18_00605.jpg,60,60,182,122,147,87
shoulder1,18_00605.jpg,76,76,135,109,124,98
shoulder2,18_00605.jpg,76,76,199,173,109,83
head,18_00606.jpg,60,60,178,118,150,90
shoulder1,18_00606.jpg,76,76,133,107,124,98
shoulder2,18_00606.jpg,76,76,197,171,111,85
head,18_00607.jpg,60,60,175,115,149,89
shoulder1,18_00607.jpg,76,76,131,105,124,98
shoulder2,18_00607.jpg,76,76,195,169,109,83
head,18_00608.jpg,60,60,172,112,146,86
shoulder1,18_00608.jpg,76,76,129,103,123,97
shoulder2,18_00608.jpg,76,76,192,166,107,81
head,18_00609.jpg,60,60,171,111,142,82
shoulder1,18_00609.jpg,76,76,128,102,121,95
shoulder2,18_00609.jpg,76,76,190,164,104,78
head,18_00610.jpg,60,60,170,110,140,80
shoulder1,18_00610.jpg,76,76,128,102,123,97
shoulder2,18_00610.jpg,76,76,188,162,100,74
head,18_00611.jpg,60,60,169,109,139,79
shoulder1,18_00611.jpg,76,76,127,101,120,94
shoulder2,18_00611.jpg,76,76,188,162,101,75
head,18_00612.jpg,60,60,167,107,139,79
shoulder1,18_00612.jpg,76,76,125,99,117,91
shoulder2,18_00612.jpg,76,76,188,162,104,78
head,18_00613.jpg,60,60,166,106,138,78
shoulder1,18_00613.jpg,76,76,124,98,116,90
shoulder2,18_00613.jpg,76,76,187,161,105,79
head,18_00614.jpg,60,60,167,107,136,76
shoulder1,18_00614.jpg,76,76,124,98,114,88
shoulder2,18_00614.jpg,76,76,187,161,106,80
head,18_00615.jpg,60,60,166,106,137,77
shoulder1,18_00615.jpg,76,76,123,97,115,89
shoulder2,18_00615.jpg,76,76,187,161,108,82
head,18_00616.jpg,60,60,167,107,137,77
shoulder1,18_00616.jpg,76,76,124,98,115,89
shoulder2,18_00616.jpg,76,76,187,161,108,82
head,18_00617.jpg,60,60,167,107,138,78
shoulder1,18_00617.jpg,76,76,123,97,115,89
shoulder2,18_00617.jpg,76,76,188,162,110,84
head,18_00618.jpg,60,60,167,107,143,83
shoulder1,18_00618.jpg,76,76,122,96,115,89
shoulder2,18_00618.jpg,76,76,187,161,114,88
head,18_00619.jpg,60,60,166,106,143,83
shoulder1,18_00619.jpg,76,76,121,95,113,87
shoulder2,18_00619.jpg,76,76,187,161,116,90
head,18_00620.jpg,60,60,167,107,143,83
shoulder1,18_00620.jpg,76,76,123,97,116,90
shoulder2,18_00620.jpg,76,76,188,162,113,87
head,18_00621.jpg,60,60,169,109,143,83
shoulder1,18_00621.jpg,76,76,124,98,116,90
shoulder2,18_00621.jpg,76,76,189,163,113,87
head,18_00622.jpg,60,60,170,110,143,83
shoulder1,18_00622.jpg,76,76,124,98,116,90
shoulder2,18_00622.jpg,76,76,190,164,113,87
head,18_00623.jpg,60,60,170,110,143,83
shoulder1,18_00623.jpg,76,76,125,99,115,89
shoulder2,18_00623.jpg,76,76,190,164,115,89
head,18_00624.jpg,60,60,171,111,143,83
shoulder1,18_00624.jpg,76,76,126,100,116,90
shoulder2,18_00624.jpg,76,76,191,165,114,88
head,18_00625.jpg,60,60,174,114,143,83
shoulder1,18_00625.jpg,76,76,128,102,115,89
shoulder2,18_00625.jpg,76,76,193,167,116,90
head,18_00626.jpg,60,60,174,114,140,80
shoulder1,18_00626.jpg,76,76,129,103,115,89
shoulder2,18_00626.jpg,76,76,194,168,115,89
head,18_00627.jpg,60,60,175,115,139,79
shoulder1,18_00627.jpg,76,76,130,104,114,88
shoulder2,18_00627.jpg,76,76,195,169,115,89
head,18_00628.jpg,60,60,174,114,139,79
shoulder1,18_00628.jpg,76,76,131,105,111,85
shoulder2,18_00628.jpg,76,76,194,168,118,92
head,18_00629.jpg,60,60,174,114,138,78
shoulder1,18_00629.jpg,76,76,131,105,108,82
shoulder2,18_00629.jpg,76,76,194,168,121,95
head,18_00630.jpg,60,60,175,115,138,78
shoulder1,18_00630.jpg,76,76,132,106,107,81
shoulder2,18_00630.jpg,76,76,195,169,123,97
head,18_00631.jpg,60,60,173,113,138,78
shoulder1,18_00631.jpg,76,76,133,107,103,77
shoulder2,18_00631.jpg,76,76,192,166,129,103
head,18_00632.jpg,60,60,171,111,138,78
shoulder1,18_00632.jpg,76,76,135,109,98,72
shoulder2,18_00632.jpg,76,76,188,162,134,108
head,18_00633.jpg,60,60,170,110,138,78
shoulder1,18_00633.jpg,76,76,133,107,97,71
shoulder2,18_00633.jpg,76,76,187,161,134,108
head,18_00634.jpg,60,60,174,114,138,78
shoulder1,18_00634.jpg,76,76,134,108,99,73
shoulder2,18_00634.jpg,76,76,190,164,133,107
head,18_00635.jpg,60,60,173,113,141,81
shoulder1,18_00635.jpg,76,76,133,107,100,74
shoulder2,18_00635.jpg,76,76,190,164,133,107
head,18_00636.jpg,60,60,175,115,142,82
shoulder1,18_00636.jpg,76,76,136,110,98,72
shoulder2,18_00636.jpg,76,76,189,163,136,110
head,18_00637.jpg,60,60,177,117,143,83
shoulder1,18_00637.jpg,76,76,136,110,98,72
shoulder2,18_00637.jpg,76,76,189,163,137,111
head,18_00638.jpg,60,60,179,119,142,82
shoulder1,18_00638.jpg,76,76,137,111,100,74
shoulder2,18_00638.jpg,76,76,192,166,135,109
head,18_00639.jpg,60,60,178,118,140,80
shoulder1,18_00639.jpg,76,76,135,109,105,79
shoulder2,18_00639.jpg,76,76,194,168,131,105
head,18_00640.jpg,60,60,179,119,142,82
shoulder1,18_00640.jpg,76,76,135,109,107,81
shoulder2,18_00640.jpg,76,76,196,170,129,103
head,18_00641.jpg,60,60,181,121,140,80
shoulder1,18_00641.jpg,76,76,135,109,107,81
shoulder2,18_00641.jpg,76,76,197,171,128,102
head,18_00642.jpg,60,60,181,121,139,79
shoulder1,18_00642.jpg,76,76,135,109,107,81
shoulder2,18_00642.jpg,76,76,197,171,127,101
head,18_00643.jpg,60,60,182,122,139,79
shoulder1,18_00643.jpg,76,76,135,109,110,84
shoulder2,18_00643.jpg,76,76,198,172,125,99
head,18_00649.jpg,60,60,191,131,146,86
shoulder1,18_00649.jpg,76,76,144,118,141,115
shoulder2,18_00649.jpg,76,76,198,172,103,77
head,18_00650.jpg,60,60,192,132,144,84
shoulder1,18_00650.jpg,76,76,146,120,142,116
shoulder2,18_00650.jpg,76,76,197,171,99,73
head,18_00651.jpg,60,60,190,130,143,83
shoulder1,18_00651.jpg,76,76,150,124,145,119
shoulder2,18_00651.jpg,76,76,190,164,94,68
head,18_00652.jpg,60,60,189,129,143,83
shoulder1,18_00652.jpg,76,76,149,123,144,118
shoulder2,18_00652.jpg,76,76,192,166,94,68
head,18_00653.jpg,60,60,187,127,145,85
shoulder1,18_00653.jpg,76,76,144,118,140,114
shoulder2,18_00653.jpg,76,76,195,169,102,76
head,18_00654.jpg,60,60,187,127,144,84
shoulder1,18_00654.jpg,76,76,142,116,137,111
shoulder2,18_00654.jpg,76,76,197,171,103,77
head,18_00655.jpg,60,60,186,126,144,84
shoulder1,18_00655.jpg,76,76,140,114,134,108
shoulder2,18_00655.jpg,76,76,198,172,104,78
head,18_00656.jpg,60,60,186,126,146,86
shoulder1,18_00656.jpg,76,76,139,113,127,101
shoulder2,18_00656.jpg,76,76,200,174,114,88
head,18_00657.jpg,60,60,185,125,144,84
shoulder1,18_00657.jpg,76,76,137,111,120,94
shoulder2,18_00657.jpg,76,76,201,175,118,92
head,18_00658.jpg,60,60,186,126,146,86
shoulder1,18_00658.jpg,76,76,138,112,121,95
shoulder2,18_00658.jpg,76,76,202,176,118,92
head,18_00659.jpg,60,60,186,126,142,82
shoulder1,18_00659.jpg,76,76,138,112,119,93
shoulder2,18_00659.jpg,76,76,202,176,117,91
head,18_00660.jpg,60,60,185,125,143,83
shoulder1,18_00660.jpg,76,76,138,112,118,92
shoulder2,18_00660.jpg,76,76,203,177,118,92
head,18_00661.jpg,60,60,185,125,143,83
shoulder1,18_00661.jpg,76,76,137,111,117,91
shoulder2,18_00661.jpg,76,76,202,176,118,92
head,18_00662.jpg,60,60,185,125,140,80
shoulder1,18_00662.jpg,76,76,138,112,119,93
shoulder2,18_00662.jpg,76,76,202,176,114,88
head,18_00663.jpg,60,60,183,123,142,82
shoulder1,18_00663.jpg,76,76,136,110,117,91
shoulder2,18_00663.jpg,76,76,201,175,116,90
head,18_00664.jpg,60,60,181,121,143,83
shoulder1,18_00664.jpg,76,76,134,108,116,90
shoulder2,18_00664.jpg,76,76,200,174,117,91
head,18_00665.jpg,60,60,182,122,143,83
shoulder1,18_00665.jpg,76,76,135,109,116,90
shoulder2,18_00665.jpg,76,76,200,174,116,90
head,18_00666.jpg,60,60,181,121,143,83
shoulder1,18_00666.jpg,76,76,134,108,117,91
shoulder2,18_00666.jpg,76,76,199,173,115,89
head,18_00667.jpg,60,60,178,118,143,83
shoulder1,18_00667.jpg,76,76,132,106,117,91
shoulder2,18_00667.jpg,76,76,197,171,115,89
head,18_00668.jpg,60,60,178,118,144,84
shoulder1,18_00668.jpg,76,76,132,106,117,91
shoulder2,18_00668.jpg,76,76,197,171,115,89
head,18_00669.jpg,60,60,177,117,144,84
shoulder1,18_00669.jpg,76,76,131,105,116,90
shoulder2,18_00669.jpg,76,76,197,171,116,90
head,18_00670.jpg,60,60,177,117,143,83
shoulder1,18_00670.jpg,76,76,131,105,116,90
shoulder2,18_00670.jpg,76,76,196,170,116,90
head,18_00671.jpg,60,60,177,117,143,83
shoulder1,18_00671.jpg,76,76,131,105,117,91
shoulder2,18_00671.jpg,76,76,196,170,115,89
head,18_00672.jpg,60,60,176,116,143,83
shoulder1,18_00672.jpg,76,76,130,104,117,91
shoulder2,18_00672.jpg,76,76,195,169,115,89
head,18_00673.jpg,60,60,176,116,143,83
shoulder1,18_00673.jpg,76,76,129,103,118,92
shoulder2,18_00673.jpg,76,76,195,169,114,88
head,18_00674.jpg,60,60,176,116,143,83
shoulder1,18_00674.jpg,76,76,130,104,118,92
shoulder2,18_00674.jpg,76,76,195,169,114,88
head,18_00675.jpg,60,60,177,117,140,80
shoulder1,18_00675.jpg,76,76,132,106,120,94
shoulder2,18_00675.jpg,76,76,196,170,111,85
head,18_00676.jpg,60,60,178,118,141,81
shoulder1,18_00676.jpg,76,76,133,107,120,94
shoulder2,18_00676.jpg,76,76,197,171,110,84
head,18_00677.jpg,60,60,177,117,142,82
shoulder1,18_00677.jpg,76,76,132,106,119,93
shoulder2,18_00677.jpg,76,76,197,171,112,86
head,18_00678.jpg,60,60,176,116,141,81
shoulder1,18_00678.jpg,76,76,132,106,118,92
shoulder2,18_00678.jpg,76,76,196,170,113,87
head,18_00679.jpg,60,60,176,116,142,82
shoulder1,18_00679.jpg,76,76,132,106,119,93
shoulder2,18_00679.jpg,76,76,196,170,113,87
head,18_00680.jpg,60,60,178,118,140,80
shoulder1,18_00680.jpg,76,76,133,107,117,91
shoulder2,18_00680.jpg,76,76,197,171,114,88
head,18_00681.jpg,60,60,180,120,142,82
shoulder1,18_00681.jpg,76,76,133,107,119,93
shoulder2,18_00681.jpg,76,76,198,172,117,91
head,18_00682.jpg,60,60,179,119,143,83
shoulder1,18_00682.jpg,76,76,133,107,119,93
shoulder2,18_00682.jpg,76,76,198,172,118,92
head,18_00683.jpg,60,60,180,120,143,83
shoulder1,18_00683.jpg,76,76,133,107,119,93
shoulder2,18_00683.jpg,76,76,198,172,120,94
head,18_00684.jpg,60,60,180,120,143,83
shoulder1,18_00684.jpg,76,76,133,107,119,93
shoulder2,18_00684.jpg,76,76,198,172,121,95
head,18_00725.jpg,60,60,203,143,127,67
shoulder1,18_00725.jpg,76,76,147,121,108,82
shoulder2,18_00725.jpg,76,76,206,180,84,58
head,18_00726.jpg,60,60,213,153,124,64
shoulder1,18_00726.jpg,76,76,156,130,111,85
shoulder2,18_00726.jpg,76,76,212,186,81,55
head,18_00727.jpg,60,60,225,165,124,64
shoulder1,18_00727.jpg,76,76,166,140,115,89
shoulder2,18_00727.jpg,76,76,217,191,76,50
head,18_00728.jpg,60,60,235,175,120,60
shoulder1,18_00728.jpg,76,76,174,148,115,89
shoulder2,18_00728.jpg,76,76,222,196,72,46
head,18_00729.jpg,60,60,244,184,110,50
shoulder1,18_00729.jpg,76,76,181,155,113,87
shoulder2,18_00729.jpg,76,76,224,198,68,42
head,18_00730.jpg,60,60,249,189,103,43
shoulder1,18_00730.jpg,76,76,187,161,111,85
shoulder2,18_00730.jpg,76,76,224,198,64,38
head,18_00731.jpg,60,60,251,191,96,36
shoulder1,18_00731.jpg,76,76,191,165,110,84
shoulder2,18_00731.jpg,76,76,223,197,62,36
head,18_00732.jpg,60,60,251,191,91,31
shoulder1,18_00732.jpg,76,76,193,167,108,82
shoulder2,18_00732.jpg,76,76,220,194,59,33
head,18_00733.jpg,60,60,249,189,86,26
shoulder1,18_00733.jpg,76,76,194,168,106,80
shoulder2,18_00733.jpg,76,76,216,190,56,30
head,18_00738.jpg,60,60,214,154,100,40
shoulder1,18_00738.jpg,76,76,169,143,112,86
shoulder2,18_00738.jpg,76,76,203,177,58,32
head,18_00739.jpg,60,60,202,142,111,51
shoulder1,18_00739.jpg,76,76,162,136,117,91
shoulder2,18_00739.jpg,76,76,197,171,62,36
head,18_00740.jpg,60,60,188,128,121,61
shoulder1,18_00740.jpg,76,76,154,128,122,96
shoulder2,18_00740.jpg,76,76,189,163,68,42
head,18_00741.jpg,60,60,175,115,127,67
shoulder1,18_00741.jpg,76,76,146,120,124,98
shoulder2,18_00741.jpg,76,76,182,156,71,45
head,18_00742.jpg,60,60,164,104,130,70
shoulder1,18_00742.jpg,76,76,139,113,124,98
shoulder2,18_00742.jpg,76,76,175,149,72,46
head,18_00746.jpg,60,60,133,73,115,55
shoulder1,18_00746.jpg,76,76,126,100,117,91
shoulder2,18_00746.jpg,76,76,154,128,61,35
head,18_00747.jpg,60,60,129,69,113,53
shoulder1,18_00747.jpg,76,76,132,106,117,91
shoulder2,18_00747.jpg,76,76,143,117,56,30
head,18_00748.jpg,60,60,131,71,116,56
shoulder1,18_00748.jpg,76,76,148,122,115,89
shoulder2,18_00748.jpg,76,76,126,100,63,37
head,18_00751.jpg,60,60,153,93,100,40
shoulder1,18_00751.jpg,76,76,131,105,72,46
shoulder2,18_00751.jpg,76,76,169,143,86,60
head,18_00752.jpg,60,60,163,103,97,37
shoulder1,18_00752.jpg,76,76,135,109,64,38
shoulder2,18_00752.jpg,76,76,175,149,84,58
head,18_00753.jpg,60,60,169,109,93,33
shoulder1,18_00753.jpg,76,76,137,111,58,32
shoulder2,18_00753.jpg,76,76,178,152,82,56
head,18_00754.jpg,60,60,169,109,91,31
shoulder1,18_00754.jpg,76,76,137,111,55,29
shoulder2,18_00754.jpg,76,76,178,152,81,55
head,18_00755.jpg,60,60,164,104,84,24
shoulder1,18_00755.jpg,76,76,135,109,49,23
shoulder2,18_00755.jpg,76,76,174,148,79,53
head,18_00768.jpg,60,60,221,161,107,47
shoulder1,18_00768.jpg,76,76,166,140,101,75
shoulder2,18_00768.jpg,76,76,224,198,87,61
head,18_00772.jpg,60,60,244,184,82,22
shoulder1,18_00772.jpg,76,76,180,154,88,62
shoulder2,18_00772.jpg,76,76,228,202,74,48
head,18_00784.jpg,60,60,190,130,121,61
shoulder1,18_00784.jpg,76,76,146,120,88,62
shoulder2,18_00784.jpg,76,76,207,181,112,86
head,18_00785.jpg,60,60,182,122,127,67
shoulder1,18_00785.jpg,76,76,140,114,94,68
shoulder2,18_00785.jpg,76,76,202,176,114,88
head,18_00786.jpg,60,60,176,116,129,69
shoulder1,18_00786.jpg,76,76,134,108,99,73
shoulder2,18_00786.jpg,76,76,198,172,114,88
head,18_00787.jpg,60,60,169,109,133,73
shoulder1,18_00787.jpg,76,76,130,104,108,82
shoulder2,18_00787.jpg,76,76,193,167,109,83
head,18_00790.jpg,60,60,164,104,144,84
shoulder1,18_00790.jpg,76,76,124,98,117,91
shoulder2,18_00790.jpg,76,76,188,162,111,85
head,18_00791.jpg,60,60,165,105,141,81
shoulder1,18_00791.jpg,76,76,124,98,117,91
shoulder2,18_00791.jpg,76,76,188,162,110,84
head,18_00794.jpg,60,60,171,111,136,76
shoulder1,18_00794.jpg,76,76,126,100,115,89
shoulder2,18_00794.jpg,76,76,191,165,108,82
head,18_00795.jpg,60,60,173,113,135,75
shoulder1,18_00795.jpg,76,76,127,101,115,89
shoulder2,18_00795.jpg,76,76,192,166,108,82
head,18_00796.jpg,60,60,174,114,134,74
shoulder1,18_00796.jpg,76,76,128,102,114,88
shoulder2,18_00796.jpg,76,76,193,167,107,81
head,18_00799.jpg,60,60,176,116,132,72
shoulder1,18_00799.jpg,76,76,129,103,113,87
shoulder2,18_00799.jpg,76,76,194,168,108,82
head,18_00800.jpg,60,60,174,114,133,73
shoulder1,18_00800.jpg,76,76,128,102,115,89
shoulder2,18_00800.jpg,76,76,193,167,108,82
head,18_00801.jpg,60,60,175,115,135,75
shoulder1,18_00801.jpg,76,76,128,102,116,90
shoulder2,18_00801.jpg,76,76,193,167,110,84
head,18_00802.jpg,60,60,175,115,137,77
shoulder1,18_00802.jpg,76,76,129,103,116,90
shoulder2,18_00802.jpg,76,76,193,167,112,86
head,18_00803.jpg,60,60,175,115,137,77
shoulder1,18_00803.jpg,76,76,129,103,116,90
shoulder2,18_00803.jpg,76,76,194,168,113,87
head,18_00804.jpg,60,60,176,116,140,80
shoulder1,18_00804.jpg,76,76,129,103,116,90
shoulder2,18_00804.jpg,76,76,194,168,115,89
head,18_00805.jpg,60,60,177,117,139,79
shoulder1,18_00805.jpg,76,76,130,104,117,91
shoulder2,18_00805.jpg,76,76,195,169,114,88
head,18_00806.jpg,60,60,179,119,138,78
shoulder1,18_00806.jpg,76,76,131,105,117,91
shoulder2,18_00806.jpg,76,76,196,170,114,88
head,18_00807.jpg,60,60,178,118,138,78
shoulder1,18_00807.jpg,76,76,130,104,116,90
shoulder2,18_00807.jpg,76,76,196,170,115,89
head,18_00808.jpg,60,60,179,119,141,81
shoulder1,18_00808.jpg,76,76,131,105,117,91
shoulder2,18_00808.jpg,76,76,196,170,115,89
head,18_00809.jpg,60,60,180,120,145,85
shoulder1,18_00809.jpg,76,76,131,105,118,92
shoulder2,18_00809.jpg,76,76,197,171,118,92
head,18_00810.jpg,60,60,179,119,146,86
shoulder1,18_00810.jpg,76,76,131,105,117,91
shoulder2,18_00810.jpg,76,76,196,170,119,93
head,18_00811.jpg,60,60,180,120,145,85
shoulder1,18_00811.jpg,76,76,132,106,117,91
shoulder2,18_00811.jpg,76,76,197,171,119,93
head,18_00812.jpg,60,60,180,120,149,89
shoulder1,18_00812.jpg,76,76,132,106,117,91
shoulder2,18_00812.jpg,76,76,197,171,122,96
head,18_00813.jpg,60,60,178,118,146,86
shoulder1,18_00813.jpg,76,76,131,105,117,91
shoulder2,18_00813.jpg,76,76,197,171,119,93
head,18_00814.jpg,60,60,177,117,145,85
shoulder1,18_00814.jpg,76,76,130,104,115,89
shoulder2,18_00814.jpg,76,76,196,170,118,92
